wikipedia_movie_id,imdb_movie_id,movie_name,movie_release_date,averageRating,numVotes
16092339,tt0014999,Hoodman Blind,1923,4.2,53.0
10359436,tt0021970,Honor of the Family,1931,5.7,21.0
5865566,tt0089601,Mischief,1985,6.5,7187.0
21967270,tt0042342,Against the Law,1950,6.4,19.0
10270809,tt0034415,Ziegfeld Girl,1941,6.7,3514.0
1059662,tt0053390,Floating Weeds,1959,7.9,9182.0
3769721,tt0056993,Diary of a Madman,1963,6.3,3125.0
14865130,tt0498120,Private Fears in Public Places,2006,6.9,4170.0
24077046,tt0106271,Anchoress,1993,6.5,482.0
20677580,tt1038914,Poisoned by Polonium: The Litvinenko File,2007,7.2,397.0
25509697,tt1415267,In the Blink of an Eye,2009,4.6,929.0
6146439,tt0100053,Loose Cannons,1990,4.9,5305.0
30928797,tt0112305,The Affair,1995,6.6,444.0
1365451,tt0048748,Trial,1955,6.8,1255.0
535971,tt0092675,Bloodsport,1988,6.8,96345.0
29606619,tt1730695,Blades of Blood,2010,5.9,883.0
28463378,tt0045582,Brudebuketten,1953,5.1,18.0
12281413,tt0120687,The Governess,1998,6.2,3232.0
1304986,tt0090357,Young Sherlock Holmes,1985,6.8,23744.0
36449472,tt0082562,Madly in Love,1981,6.9,4422.0
8192128,tt0264946,La Primera Noche,2003,7.0,190.0
20496833,tt0440361,Three of a Kind,2004,4.8,153.0
8867686,tt0804461,Death Sentence,2007,6.7,75548.0
2768141,tt0298337,Free Jimmy,2006,5.9,6975.0
11594316,tt0022059,Laughing Sinners,1931,5.6,872.0
8733905,tt0020987,"Hook, Line and Sinker",1930,6.0,416.0
21734872,tt0056395,Rat Trap,1963,5.4,57.0
1815267,tt0158423,NetForce,1999,5.0,1414.0
7661495,tt0119522,Letters from a Killer,1998,5.4,2522.0
22240282,tt0892391,The Meerkats,2008,7.3,1687.0
27971093,tt0031901,The Scared Crows,1939,5.7,179.0
3701905,tt0338348,The Polar Express,2004,6.6,245885.0
2378574,tt0066448,There Was a Crooked Man...,1970,6.8,5339.0
17379008,tt0109760,The Expert,1995,4.6,764.0
24162487,tt0019917,The Gamblers,1929,4.9,68.0
26048675,tt1671456,Dhrona 2010,2010,4.6,459.0
654530,tt0110322,Legends of the Fall,1994,7.5,186985.0
1256990,tt0103919,Candyman,1992,6.7,102383.0
21734367,tt0102318,A Little Piece of Heaven,1991,3.5,263.0
6203432,tt0482900,Batman: New Times,2005,6.2,320.0
6920292,tt0472205,Watching the Detectives,2007,6.2,7027.0
11091805,tt0218000,Another Life,2001,6.2,690.0
234537,tt0238380,Equilibrium,2002,7.3,350802.0
24104622,tt1454718,Heliopolis,2009,6.6,767.0
22538938,tt0071007,Little House on the Prairie,1974,7.5,27761.0
2283532,tt0083624,Basket Case,1982,6.1,22401.0
20904654,tt0243513,Raakhi Ki Saugandh,1979,4.4,9.0
10155579,tt0210584,Bootmen,2000,6.2,2496.0
18166884,tt1028529,Deface,2007,8.0,51.0
22284927,tt1473345,Bionicle: The Legend Reborn,2009,5.1,1431.0
29128744,tt0038154,The Temptation of Barbizon,1946,7.0,93.0
11141728,tt0429060,Savaal,1981,6.6,60.0
6551171,tt0091225,Howard the Duck,1986,4.7,51863.0
4941332,tt0457303,Church Ball,2006,4.2,521.0
5367617,tt0034277,They Died with Their Boots On,1941,7.2,7042.0
5596698,tt0396155,"Oh, What a Lovely Tea Party",2004,6.6,191.0
2853589,tt0076023,Fight For Your Life,1977,6.3,1789.0
6814883,tt0109217,Bar Girls,1994,5.0,601.0
36574570,tt1579242,Missing Pieces,2012,7.1,147.0
13018737,tt0361746,Inaam Dus Hazaar,1987,6.0,182.0
5177221,tt0262717,Katilon Ke Kaatil,1981,6.1,130.0
24006427,tt0103969,The Oak,1992,7.9,3931.0
11141732,tt0281112,Ram Lakshman,1981,7.0,66.0
3509663,tt0097940,Mystery Train,1989,7.5,31317.0
9273369,tt0418604,Trois 3: The Escort,2004,4.8,505.0
25862453,tt0948470,The Amazing Spider-Man,2012,6.9,715831.0
37322106,tt2176013,Jab Tak Hai Jaan,2012,6.7,59827.0
20986251,tt1027812,Fog Warning,2008,6.3,75.0
12535147,tt0090970,Dream Lover,1986,4.8,659.0
956598,tt0171363,The Haunting,1999,5.0,81623.0
4286797,tt0331851,Armaan,2003,5.3,1221.0
4006045,tt0024055,The Ghoul,1933,5.8,3364.0
2530760,tt0128813,Verdens Undergang,1916,6.5,437.0
11141736,tt0262642,Natchatiram,1980,5.1,35.0
31549531,tt1921019,The Address,2011,7.8,481.0
33902317,tt2171955,Lesbian Adventures: Wet Panties,2010,8.6,9.0
442675,tt0076141,High Anxiety,1977,6.6,24239.0
32607519,tt1736553,Rahtree Reborn,2009,5.1,180.0
18516420,tt0089729,On the Loose,1985,5.4,69.0
7816820,tt0078360,Shaolin Mantis,1978,6.7,771.0
3070954,tt0109520,D2: The Mighty Ducks,1994,6.1,43650.0
1068346,tt0380609,P.S.,2004,6.1,6618.0
2886835,tt0118925,"Dancer, Texas Pop. 81",1998,6.7,2618.0
28763748,tt0020324,The Return of Sherlock Holmes,1929,5.0,62.0
3582357,tt0772220,Beauty and Warrior,2002,2.3,108.0
32946267,tt0035683,The Blocked Trail,1943,7.4,79.0
3756621,tt0364447,My Wife is a Gangster 2,2003,6.0,1371.0
31738289,tt1628166,Setup,2011,8.6,1523.0
6268880,tt0064757,On Her Majesty's Secret Service,1969,6.7,101043.0
788543,tt0363282,New York Minute,2004,4.9,25253.0
32946101,tt0035311,Shadows On the Sage,1942,7.6,52.0
32946163,tt0035500,Valley of Hunted Men,1942,7.3,87.0
10505379,tt0486597,The Hunt for Eagle One,2006,3.8,1623.0
24732676,tt0034716,The Falcon Takes Over,1942,6.4,1233.0
23755411,tt0457452,The Reception,2005,5.9,198.0
3698195,tt0269095,City by the Sea,2002,6.1,26748.0
14498428,tt0454788,Bloodshed,2005,3.2,236.0
8471717,tt0181530,East/West,1999,7.4,5184.0
2423367,tt0120112,She's So Lovely,1997,5.9,8822.0
22712364,tt1213648,London Boulevard,2010,6.2,50703.0
5202494,tt0145605,Dallas: War of the Ewings,1998,6.3,797.0
16276017,tt1010398,Densen Uta,2007,5.0,347.0
24046280,tt0242981,Un aller simple,2001,4.8,203.0
33382526,tt0309778,Kony,1984,7.9,206.0
23961445,tt0130085,The Live Wire,1935,4.8,82.0
3202250,tt0014532,The Ten Commandments,1923,6.8,2728.0
8102390,tt0038694,Little Giant,1946,6.7,1434.0
10570436,tt0096769,After Midnight,1989,5.5,2510.0
26183040,tt0272142,Istanbul Beneath My Wings,1996,7.0,3913.0
8471712,tt0028791,Dizzy Doctors,1937,7.6,727.0
7407098,tt0483908,Home Sweet Home,2005,5.7,435.0
31755942,tt1928331,Bailout,2012,8.8,45.0
3333934,tt0451692,Dalagang Bukid,1919,7.5,26.0
29739159,tt1845842,I Love Hong Kong,2011,5.9,314.0
12118683,tt0495023,"Augusta, Gone",2006,6.6,1145.0
32946364,tt0036312,Riders of the Rio Grande,1943,6.9,81.0
18918743,tt0054049,Make Mine Mink,1960,7.0,1141.0
1971531,tt0105839,Once Upon a Time in China II,1992,7.3,10804.0
28459589,tt0091766,Playing Beatie Bow,1986,5.7,367.0
7680299,tt0424055,Drowned Out,2002,7.8,72.0
7815982,tt0113398,The Infiltrator,1995,6.4,753.0
35987367,tt0098237,The Ryan White Story,1989,7.1,1005.0
26799379,tt1595648,En Tus Manos,2010,7.8,46.0
2490751,tt0033553,Dr. Jekyll and Mr. Hyde,1941,6.8,10062.0
22657941,tt0068854,The Life of Leonardo da Vinci,1971,8.0,446.0
25751926,tt0027188,We're in the Money,1935,6.3,524.0
6238379,tt0086206,Night Patrol,1984,4.8,158.0
11469460,tt0117221,Nénette et Boni,1996,6.9,1911.0
31613464,tt0082429,Circle of Deceit,1981,7.1,987.0
2544021,tt0005571,A Jitney Elopement,1915,5.9,1464.0
18156174,tt0060619,The Last of the Secret Agents?,1966,4.6,267.0
5990955,tt0459566,Thotti Jaya,2005,6.2,692.0
2976581,tt0074263,Caddie,1976,6.2,248.0
16750096,tt1029097,Anna's Storm,2007,4.3,448.0
34364391,tt0943946,100 Tears,2007,4.2,1894.0
9976763,tt0058257,Kashmir Ki Kali,1964,6.9,582.0
27876304,tt0224421,The Rendezvous,1972,6.9,223.0
9426146,tt0031346,Frontier Marshal,1939,6.6,1075.0
20951471,tt0005481,The Hero of the Dardanelles,1915,5.0,16.0
26009758,tt0101368,Severed Ties,1992,4.5,776.0
10575737,tt0195260,Crossroads,1937,6.7,184.0
19137536,tt0010844,Victory,1919,6.4,473.0
22173828,tt0261214,Pyaar Kiya To Darna Kya,1963,6.9,43.0
20855443,tt0033675,The Great Commandment,1939,6.0,141.0
2922060,tt0365374,Jacob's Sound,2003,8.4,13.0
5871901,tt0088960,Creator,1985,6.1,3561.0
22944765,tt0046286,Sea Devils,1953,5.6,815.0
900231,tt0372588,Team America: World Police,2004,7.2,180420.0
28418592,tt1043852,Lascars,2009,6.9,1723.0
32076460,tt1252292,Hanste Khelte,1984,5.8,30.0
21029252,tt1151922,Miss March,2009,5.0,22408.0
4110064,tt0096428,Grandpa's Magical Toys,1988,7.7,276.0
23700048,tt0037235,Rosie the Riveter,1944,6.4,92.0
29380772,tt0145791,The Ghost Goes Gear,1966,5.0,58.0
31381839,tt1826714,Finding Mr. Destiny,2010,6.4,1498.0
1367497,tt0096018,Running on Empty,1988,7.6,18300.0
18982622,tt0085124,1990: The Bronx Warriors,1982,5.2,4216.0
13819863,tt0063325,"Mrs. Brown, You've Got a Lovely Daughter",1968,4.7,583.0
386124,tt0303714,Barbershop,2002,6.3,33999.0
10628527,tt0265232,Once in a Lifetime,2000,5.3,2438.0
15908338,tt0402014,Ab Tak Chhappan,2004,7.8,9761.0
25366879,tt0407876,The Red Detachment of Women,1970,7.8,115.0
20961147,tt0056847,The Balcony,1963,6.0,693.0
2809683,tt0390808,36th Precinct,2004,7.1,18466.0
2108325,tt0421577,Alien from the Darkness,1996,5.9,95.0
28138586,tt0048740,Touch and Go,1955,6.1,214.0
20149505,tt0034828,The Hard Way,1943,7.1,1544.0
28911662,tt0311607,Oppol,1980,7.3,43.0
22100242,tt0489554,Scary Godmother: The Revenge Of Jimmy,2005,6.3,789.0
2457278,tt0120483,The Man Who Knew Too Little,1997,6.6,34906.0
10404153,tt0924260,Notebook,2006,7.0,813.0
803813,tt0113403,A Midwinter's Tale,1995,7.2,2808.0
32538811,tt0093879,The Room Upstairs,1987,5.7,202.0
3608606,tt0060393,Fame Is the Name of the Game,1966,7.4,131.0
24063301,tt0032864,The Old Swimmin' Hole,1940,5.4,67.0
1274324,tt0371246,Spanglish,2004,6.4,89405.0
23496932,tt0009630,Society for Sale,1918,6.7,27.0
8557673,tt0086886,American Dreamer,1984,6.5,1797.0
16686744,tt1122775,Rosencrantz and Guildenstern Are Undead,2009,5.0,839.0
11401326,tt0032029,Three Sappy People,1939,7.8,651.0
5639292,tt0177525,Baby Huey's Great Easter Adventure,1999,3.5,144.0
33278967,tt0107244,Jack Reed: Badge of Honor,1993,6.0,271.0
1223684,tt0420332,Veer-Zaara,2004,7.8,58571.0
39311,tt0102138,JFK,1991,8.0,172965.0
19490640,tt1280501,Ce qu'il faut pour vivre,2008,7.6,1031.0
29785,tt0117500,The Rock,1996,7.4,363640.0
25895392,tt0084454,Hearts and Flowers for Tora-san,1982,6.7,83.0
25080990,tt0061020,The Spy in the Green Hat,1967,5.7,580.0
26546695,tt0050405,Fortune is a Woman,1957,6.8,945.0
24008761,tt1199437,Bedari,1957,7.1,12.0
32163284,tt0018709,Blockade,1928,5.0,19.0
25946368,tt0102002,Hard Promises,1991,5.5,716.0
698242,tt0289765,Red Dragon,2002,7.2,296323.0
24346683,tt0154965,O.K. Garage,1998,5.0,339.0
5248778,tt0056436,Sahib Bibi Aur Ghulam,1962,8.1,1891.0
10394260,tt0021969,Honor Among Lovers,1931,6.5,560.0
6457618,tt0056870,Bitter Harvest,1963,6.1,331.0
18938811,tt0068246,Bad Man's River,1971,4.6,1044.0
15868613,tt0926037,Aurora,2006,5.9,378.0
31268917,tt0103205,Victim of Love,1991,5.2,538.0
20581432,tt0176072,Pyaar Diwana,1972,6.5,19.0
7185465,tt0295368,Guns & Talks,2001,6.8,1914.0
570279,tt0048127,Godzilla Raids Again,1955,5.7,8747.0
26315867,tt0107178,I Can Make You Love Me,1993,6.4,1987.0
4853040,tt0422934,Perazhagan,2004,6.4,1685.0
3700806,tt0131349,Darkness Falls,1999,5.5,578.0
31704347,tt1986906,Na Bolona,2006,6.7,38.0
11595327,tt0889197,Jamaica Motel,2006,7.4,9.0
7124067,tt0072354,Vampyres,1974,6.0,4411.0
20681361,tt0810757,Annai Velankanni,1971,7.2,38.0
6123971,tt0087233,Falling in Love,1984,6.5,15892.0
10822975,tt0074034,Once an Eagle,1976,8.0,526.0
6299822,tt0419434,American Hardcore,2006,7.3,3632.0
26267583,tt0042755,Mrs. O'Malley and Mr. Malone,1950,6.7,625.0
7951528,tt0052302,"Too Much, Too Soon",1958,6.4,778.0
13619006,tt0486652,Sisters,2006,3.9,1662.0
31165097,tt0048594,The Second Greatest Sex,1955,5.2,151.0
154693,tt0041445,The Hasty Heart,1949,7.3,1570.0
10649757,tt0029588,Something to Sing About,1937,6.2,1042.0
4302862,tt0327698,The Even Stevens Movie,2003,6.2,7617.0
13759380,tt0008112,His Wedding Night,1917,5.9,1299.0
24323324,tt0245814,Camp Blood 2,2000,3.1,732.0
21510686,tt0119557,The Locusts,1997,6.1,2136.0
28067194,tt0032556,The Great Profile,1940,6.2,271.0
6718040,tt0068276,The Biscuit Eater,1972,5.7,563.0
33063797,tt1778258,Revenge: A Love Story,2010,6.7,1783.0
5117656,tt0341564,Scarecrow,2002,3.5,1287.0
36814246,tt0074486,Eraserhead,1977,7.3,130414.0
23123057,tt0106866,Fanfan,1993,6.7,3114.0
35723380,tt0050682,Man on Fire,1957,6.4,468.0
7532215,tt0312278,Skinwalkers,2002,7.2,1074.0
5184523,tt0041673,My Friend Irma,1949,6.4,1275.0
3515134,tt0472278,Vampire Assassin,2005,1.5,523.0
26949434,tt1564585,Skyline,2010,4.5,92743.0
6795082,tt0984240,Unnai Kodu Ennai Tharuven,2000,4.0,341.0
15938404,tt0302303,Being Mick,2001,6.7,190.0
14294719,tt0316318,The Halloween That Almost Wasn't,1979,6.1,628.0
8077348,tt0392950,Ishq Hai Tumse,2004,3.5,182.0
27496072,tt0040273,Daughter of Darkness,1948,6.7,371.0
18959676,tt0442312,Nasaan Ka Man,2005,7.9,108.0
28285691,tt0077337,Closed Circuit,1978,7.0,391.0
25945204,tt0241218,Backyard Dogs,2000,2.0,2268.0
6031488,tt0435719,Cool Money,2005,5.5,648.0
5860215,tt0368323,Ang Tanging Ina,2003,7.2,235.0
11446199,tt0196603,Having Our Say: The Delany Sisters' First 100 Years,1999,7.6,344.0
1356628,tt0053002,Les liaisons dangereuses,1959,6.8,1548.0
17605459,tt0032539,Gold Rush Maisie,1940,6.2,440.0
8541082,tt0408830,Half-Caste,2004,2.2,229.0
35203949,tt2421350,Sagar,2012,6.5,36.0
8935514,tt0047823,El Amor Nunca Muere,1955,7.4,38.0
4446736,tt0120479,Warriors of Virtue,1997,4.7,3601.0
12667993,tt0085537,The Fighter,1983,6.0,56.0
2246413,tt0259324,Ghost Rider,2007,5.3,256282.0
79848,tt0031067,Bachelor Mother,1939,7.5,4708.0
2016956,tt0046899,Demetrius and the Gladiators,1954,6.6,4332.0
8356458,tt0360674,Interview,2003,6.9,1615.0
28194565,tt1813916,Road to Nowhere,2011,8.3,53.0
22215272,tt0096976,Breaking In,1989,6.1,1793.0
5178996,tt0076527,Parvarish,1977,6.8,1084.0
1192675,tt0039677,Odd Man Out,1947,7.6,11710.0
3492340,tt0094933,D.O.A.,1988,6.1,11092.0
16613774,tt0180869,Nevidni bataljon,1967,6.6,22.0
33804488,tt1558575,Fortress,2012,5.0,2194.0
24519542,tt0188082,A Man Called Magnum,1977,5.9,475.0
12784585,tt0061024,Stagecoach,1966,6.1,2317.0
32981550,tt0011070,Conrad in Quest of His Youth,1920,7.1,75.0
462657,tt0353104,The Second Coming,2003,7.5,1521.0
5349271,tt0809504,The Accidental Husband,2008,5.6,25825.0
26987367,tt1233481,Cafe Isobe,2008,6.7,253.0
20691870,tt1031218,Black and White,2008,5.6,632.0
76034,tt0022286,The Public Enemy,1931,7.6,23420.0
25954790,tt0292378,Yuvajanotsavam,1986,6.2,119.0
2940538,tt0055201,Mr. Topaze,1961,6.1,537.0
4268077,tt0094713,Baxter,1989,6.7,2818.0
19016611,tt0436345,Gas,2005,5.8,177.0
15022200,tt0395434,Aafat,1977,5.1,25.0
2807539,tt0252299,Buffalo Soldiers,2001,6.7,25731.0
2293867,tt0020298,Queen Kelly,1929,7.1,3388.0
27504477,tt0155996,Radha Kalyanam,1981,6.5,18.0
33845933,tt0008622,The Spreading Dawn,1917,6.7,15.0
407288,tt0322259,2 Fast 2 Furious,2003,5.9,303008.0
35014287,tt0396961,Not Only Mrs. Raut,2003,8.0,66.0
20797710,tt0439754,Pyaar Mein Twist,2005,5.5,208.0
34176850,tt0103689,Angaar,1992,6.7,376.0
14924994,tt0045174,Something to Live For,1952,6.4,446.0
26127858,tt1411664,Bucky Larson: Born to Be a Star,2011,3.3,13010.0
35033672,tt1104683,The Birthday Dragon,1992,7.4,14.0
14683311,tt0225789,Four Faces of God,2002,6.5,26.0
11958947,tt0069765,Bang the Drum Slowly,1973,6.7,6330.0
4305147,tt0308772,Pure,2002,6.8,2812.0
5018173,tt0014021,Enemies of Women,1923,4.9,48.0
31481682,tt0278130,Vakkalathu Narayanankutty,2001,5.1,140.0
9177807,tt0033276,Wyoming,1940,6.5,302.0
30810762,tt1807950,Love Likes Coincidences,2011,7.2,19858.0
29609480,tt1667889,Ice Age: Continental Drift,2012,6.5,229272.0
12506096,tt0463959,Desolation Canyon,2006,5.5,427.0
2576435,tt0064893,Ring of Bright Water,1969,7.1,1682.0
872497,tt0245844,The Count of Monte Cristo,2002,7.7,151008.0
6535047,tt0048535,Rage at Dawn,1955,5.9,1463.0
2724049,tt0088414,The Woman in Red,1984,5.9,17778.0
25440684,tt0246165,Prema Pichollu,1983,5.7,13.0
6090070,tt1688092,Yagnam,2004,5.8,146.0
10210570,tt0814373,UnCivil Liberties,2006,6.0,91.0
10707155,tt0060310,Dil Diya Dard Liya,1966,6.1,151.0
25918788,tt0654340,Power Play,2002,5.8,55.0
34952379,tt0348088,Spirit Warriors: The Shortcut,2003,6.1,350.0
5091175,tt0044318,Aan,1952,6.7,365.0
19862344,tt0089750,The Other Lover,1985,5.8,150.0
791765,tt0315632,Road,2002,5.7,1390.0
19119554,tt0096166,Stars and Bars,1988,4.8,1045.0
21780051,tt1496820,OMG,2009,4.4,9.0
23974509,tt0291022,Aro Tolbukhin in the Mind of a Killer,2002,6.5,496.0
28214407,tt0101645,Daddy,1991,5.7,696.0
4769447,tt0270480,Mad Love,2001,6.5,4095.0
6166201,tt0288192,Return to Innocence,2001,6.4,826.0
20226470,tt0404827,Bombay Dreams,2004,5.0,707.0
8745856,tt0061669,Fitzwilly,1967,6.6,2094.0
3060410,tt0407246,Duck Season,2004,7.2,4730.0
1189614,tt0314498,The Perfect Score,2004,5.7,26475.0
19786477,tt0092508,Accroche-coeur,1987,3.6,8.0
4393011,tt0172669,Komodo,1999,4.2,3771.0
20396076,tt0019067,A Lady of Chance,1928,6.9,545.0
15886019,tt0056671,Walk on the Wild Side,1962,6.7,3080.0
3585676,tt0287457,Genesis,2004,7.1,1528.0
15554935,tt1206283,Black & White,2008,6.2,645.0
3151857,tt0350194,Teacher's Pet,2004,5.7,1969.0
13198008,tt0351296,The Man from Snowy River: Arena Spectacular,2003,8.4,73.0
13832907,tt0473453,Bondage,2006,5.7,501.0
22052968,tt0481519,The Fifth Patient,2007,5.0,385.0
30821512,tt1754733,The Woods,2011,6.0,79.0
4430611,tt0775596,Shock,2006,7.0,364.0
2382272,tt0172586,Imagine,1972,7.3,858.0
27093639,tt1618430,Dum Maaro Dum,2011,6.2,4206.0
18895212,tt0070680,Shamus,1973,6.0,1668.0
11142121,tt0266737,Madanolsavam,1978,7.3,70.0
10811554,tt0109642,Dolores Claiborne,1995,7.4,49504.0
11217300,tt0228143,Clancy's Kitchen,1997,3.6,84.0
21456144,tt0045769,The Final Test,1953,6.6,253.0
35203090,tt0081117,"Der Mann, der sich in Luft auflöste",1980,5.4,75.0
12949667,tt0423514,Waterborne,2005,5.4,784.0
1742101,tt0115392,Titanic,1996,5.8,4739.0
9188336,tt0196347,Asesinato a Distancia,1998,6.8,47.0
9391669,tt0036845,Gambler's Choice,1944,5.9,189.0
3069564,tt0206314,Joy Ride,2001,6.6,77520.0
11142128,tt0266501,Eeta,1978,7.0,31.0
30542734,tt0240488,Ente Ammu Ninte Thulasi Avarude Chakki,1985,7.2,26.0
8452139,tt0237320,Hunger,2001,7.7,70.0
12665150,tt0177347,Breaking Out,1999,6.3,2347.0
36139591,tt2318992,Poppins,2012,4.4,107.0
5427514,tt0060186,"Boy, Did I Get a Wrong Number!",1966,5.5,1343.0
5608738,tt0025873,Them Thar Hills,1934,7.6,2373.0
1938914,tt0459666,Three Times,2005,6.9,6215.0
6736378,tt0978702,Sankranthi,2005,6.4,456.0
1599839,tt0385267,In Good Company,2004,6.5,56900.0
32820811,tt0027308,The Arizona Raiders,1936,5.3,109.0
1411283,tt0053976,The Virgin Spring,1960,8.0,32143.0
12613576,tt0036756,El destino se disculpa,1945,6.4,94.0
10792019,tt0364665,Sivappu Sooriyan,1983,5.0,55.0
31572779,tt1525835,Gantz,2010,6.4,8405.0
35786228,tt0017043,"Heads Up, Charley",1927,5.7,13.0
12219347,tt0178172,Aakhri Daku,1978,6.1,28.0
8945770,tt0022402,The Stolen Jools,1931,5.7,1209.0
4537586,tt0071269,California Split,1974,7.1,8678.0
11463357,tt0055423,The Secret Ways,1961,6.2,523.0
258732,tt0112346,The American President,1995,6.8,61369.0
1216093,tt0019777,The Cocoanuts,1929,6.8,8319.0
4057729,tt0056467,Les Sept péchés capitaux,1962,6.3,684.0
31025589,tt0130613,El deseo,1948,5.9,9.0
9036671,tt0100414,Blood Oath,1990,6.4,987.0
36035404,tt1301308,Mixed Kebab,2012,6.3,1315.0
24689511,tt0069736,Ash Wednesday,1973,5.1,795.0
33398373,tt1381404,The Company You Keep,2012,6.4,35578.0
1411281,tt0095709,The Navigator: A Medieval Odyssey,1988,6.6,4062.0
3528700,tt0103843,Blown Away,1992,5.1,4855.0
28376428,tt0063390,Only When I Larf,1968,5.9,318.0
4556313,tt0027914,Love on the Run,1936,6.0,1394.0
12561874,tt0032270,Boobs in Arms,1940,7.7,609.0
19898036,tt0113211,The Grass Harp,1995,6.6,19713.0
24516881,tt0073878,W.W. and the Dixie Dancekings,1975,5.9,1085.0
7048192,tt0049247,Gaby,1956,6.0,400.0
4158013,tt0116095,Diabolique,1996,5.5,15652.0
11153699,tt0831299,I Really Hate My Job,2007,5.1,1293.0
20475330,tt0042007,Undertow,1949,6.6,976.0
22360742,tt0066044,Malatesta,1970,6.7,42.0
1473007,tt0032851,Northwest Passage,1940,7.0,4016.0
4510808,tt0488539,Farce of the Penguins,2006,4.0,5061.0
30208710,tt0057344,Any Number Can Win,1963,7.3,4591.0
2730111,tt0117611,Shadow Builder,1998,4.8,1841.0
25298252,tt0107065,Gypsy,1993,7.2,2223.0
27947180,tt0174753,Housata,1980,6.6,33.0
25920641,tt0067862,Together,1971,5.8,206.0
1958870,tt0096285,Too Good to Be True,1988,4.7,171.0
9140158,tt0032178,20 Mule Team,1940,6.4,280.0
10943778,tt0486420,Love's Long Journey,2005,7.1,2422.0
1979044,tt0087359,"Grandview, U.S.A.",1984,5.5,2363.0
25020314,tt0028133,Pot Luck,1936,5.9,52.0
920062,tt0086350,Special Bulletin,1983,7.6,1367.0
8348194,tt0176411,A byahme mladi,1961,7.6,142.0
6831954,tt0160429,The King and I,1999,4.4,4362.0
10943786,tt1010271,The Poughkeepsie Tapes,2007,5.9,26782.0
18394422,tt0057805,002 Operazione Luna,1965,5.3,172.0
13819727,tt0452971,Dark Blue Almost Black,2006,7.1,8667.0
6965467,tt0181990,Boys in the Sand,1971,6.7,211.0
25303846,tt0906048,Manhattanites,2008,7.4,26.0
30604120,tt0085533,The Boys from Fengkuei,1983,7.3,2010.0
28085067,tt1596343,Fast Five,2011,7.3,412889.0
15826853,tt0082045,Banana Joe,1982,6.3,9047.0
1466166,tt0065616,A Day at the Beach,1970,6.3,426.0
19238378,tt0348691,Nuvve Kavali,2000,7.6,659.0
3654107,tt0057697,Youth of the Beast,1963,7.3,4004.0
27363463,tt0302636,Histoire vraie,1973,6.8,15.0
22562682,tt0046035,The Man from the Alamo,1953,6.4,2199.0
27245170,tt0025526,Murder in Trinidad,1934,6.4,25.0
1010796,tt0093075,The Gate,1987,6.0,20276.0
32374620,tt0354058,Sthreedhanam,1993,6.9,53.0
680006,tt0061852,The Jungle Book,1967,7.6,202016.0
9817444,tt0014109,Gösta Berlings saga,1924,7.0,1416.0
11361026,tt0049287,Gunslinger,1956,3.8,1839.0
22643359,tt0188202,The Skin Game,1921,6.4,9.0
16208244,tt0046353,Split Second,1953,6.8,2117.0
10049879,tt0293464,Yellow Hair,1999,5.3,191.0
5449985,tt0048111,Gentlemen Marry Brunettes,1955,5.1,693.0
15269861,tt0328007,K-9: P.I.,2002,5.7,3994.0
14358345,tt0088811,Angry Harvest,1985,7.1,881.0
10198460,tt0339296,Let's Talk,2002,7.5,150.0
11875314,tt0289782,Under the Flag of the Rising Sun,1972,8.0,1200.0
7279558,tt0070908,The Werewolf of Washington,1973,4.0,1261.0
5992871,tt0101635,Curly Sue,1991,5.9,23602.0
645111,tt0209264,Python,2000,3.7,4026.0
24063054,tt0048094,Paris Follies of 1956,1955,5.2,97.0
25255778,tt0092205,Where the River Runs Black,1986,6.4,535.0
34942818,tt2292817,My Kontrabida Girl,2012,7.2,47.0
33720652,tt1456635,Goon,2011,6.8,91567.0
20560403,tt0091913,Second Serve,1986,7.3,364.0
22740168,tt1423592,Kinatay,2009,6.5,1971.0
29828688,tt1787759,Madea's Big Happy Family,2011,4.8,8730.0
15325765,tt0053352,Third Man on the Mountain,1959,7.0,1290.0
1307241,tt0120184,Sphere,1998,6.1,113843.0
35617808,tt1816518,Ernest & Celestine,2012,7.8,22662.0
10160543,tt0034102,Riders of Death Valley,1941,6.6,120.0
5478384,tt0374560,La Cambrure,1999,6.0,322.0
33711563,tt0389341,Rice,1963,5.9,17.0
1307237,tt0038701,London Town,1946,5.8,109.0
28509811,tt0354096,Terry on the Fence,1986,6.2,50.0
6051512,tt0040346,A Feather in His Hare,1948,6.8,461.0
18471629,tt1241338,"Fine, Totally Fine",2008,6.9,633.0
28372201,tt1690201,Muli,2010,6.8,69.0
14734322,tt0052262,Sweet and Hot,1958,4.9,309.0
3822455,tt0944223,Love in the City,2007,5.5,95.0
22643177,tt0006715,Genie tegen geweld,1916,6.0,9.0
28370864,tt1622547,30 Minutes or Less,2011,6.1,107362.0
2902089,tt0157122,Faithless,2000,7.4,3759.0
7438948,tt0020198,The Mysterious Island,1929,6.1,864.0
6768398,tt1617049,Chennai Kadhal,2006,3.1,76.0
8753468,tt0100608,The Shrimp on the Barbie,1990,5.6,1541.0
25932383,tt0056388,Three Fables of Love,1962,5.8,141.0
7971869,tt0020979,Hog Wild,1930,7.4,2264.0
352455,tt0101587,City Slickers,1991,6.8,64270.0
1323663,tt0130414,Merlin,1998,7.1,22818.0
28470255,tt0055624,The Wind of Change,1961,6.3,122.0
14977038,tt0930072,Beyond Loch Ness,2008,4.1,2159.0
